nTraces,pv_mean,pv_std,load_mean,load_std,sol,time,memory
81,276.153125,283.889522215188,332.0708333333334,175.54242181774435,467.92,54.47,87.44
81,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,419.27,53.67,87.46
81,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,429.9,53.95,87.5
81,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,54.1,87.76
81,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,337.64,54.99,87.58
81,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,340.54,53.81,87.48
81,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,361.99,54.38,87.57
81,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,393.55,54.25,87.47
81,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,394.88,54.14,87.55
81,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,351.98,53.67,87.49
81,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,416.64,53.8,87.48
81,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,392.73,53.94,87.59
81,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,53.97,87.51
82,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,359.57,54.61,88.04
82,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,369.82,54.65,88.01
82,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,362.0,54.57,88.05
82,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,354.11,54.19,87.98
82,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,374.82,54.78,88.03
82,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,399.32,55.23,88.03
82,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,331.33,54.5,88.01
82,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,414.38,54.46,87.99
82,277.45,278.03394576921715,328.87708333333336,168.0694836959595,328.88,54.42,88.01
82,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,359.57,54.45,88.06
82,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,425.44,54.22,87.99
82,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,357.84,54.58,88.12
82,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,363.43,54.76,87.94
82,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,371.79,54.57,87.93
82,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,411.21,54.47,87.99
82,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,440.25,54.42,87.96
82,275.7604166666667,285.176073344451,328.30625,172.74973999769387,416.93,54.87,88.01
82,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,463.0,54.63,88.07
82,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,414.47,54.65,88.01
82,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,425.44,54.38,87.91
82,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,352.43,54.57,87.94
82,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,371.57,54.31,87.9
82,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,344.62,55.96,87.94
82,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,352.51,56.05,88.05
82,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,374.7,54.83,88.0
82,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,394.46,54.3,88.02
82,267.109375,276.2262444831701,318.009375,167.33250398914146,329.77,54.34,87.96
82,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,432.0,54.52,88.04
82,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,300.72,55.07,87.91
82,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,352.43,54.49,88.0
82,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,392.66,54.53,87.99
82,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,341.08,54.86,88.05
82,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,345.31,54.32,88.01
82,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,413.56,54.34,87.93
82,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,398.78,54.96,88.02
82,273.9302083333334,282.16652372010736,327.715625,174.36068598844,421.11,55.05,88.01
82,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,374.27,54.86,88.08
82,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,406.0,55.17,88.12
82,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,396.29,54.94,88.11
82,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,392.66,54.49,88.03
82,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,54.76,88.03
82,262.66770833333334,270.722787757911,310.025,159.83073859555302,376.91,55.55,88.03
82,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,352.99,55.31,87.96
82,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,345.76,54.41,87.91
82,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,364.23,54.4,87.95
82,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,390.62,54.95,87.96
82,264.95,273.9898732161464,315.43541666666664,165.98518318610968,332.4,54.73,88.01
82,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,418.87,55.01,88.05
82,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,287.94,54.69,88.03
82,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,54.81,88.08
82,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,54.39,88.07
82,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,337.64,55.97,87.91
82,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,340.54,54.75,88.0
82,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,361.99,54.91,87.86
82,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,393.55,54.73,87.98
82,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,394.88,54.52,87.97
82,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,351.98,54.64,87.85
82,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,416.64,54.42,87.96
82,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,392.73,54.27,87.95
82,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,55.68,88.02
82,273.975,282.96677734909684,321.0885416666667,172.01928965828202,402.97,54.81,87.95
82,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,342.97,54.62,88.03
82,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,349.11,54.33,88.09
82,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,375.11,54.78,87.96
82,273.809375,280.5631958958196,324.81875,169.09394597413643,401.99,54.62,87.99
82,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,425.61,54.72,87.94
82,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,382.17,54.51,87.9
82,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,410.45,54.8,87.97
82,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,407.77,56.14,87.99
82,273.975,282.96677734909684,321.0885416666667,172.01928965828202,402.97,54.46,87.98
82,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,54.64,88.06
82,262.66770833333334,270.722787757911,310.025,159.83073859555302,376.91,55.06,87.94
82,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,352.99,54.5,87.98
82,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,345.76,54.96,88.03
82,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,364.23,55.05,88.01
82,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,390.62,54.64,87.96
82,264.95,273.9898732161464,315.43541666666664,165.98518318610968,332.4,54.75,88.06
82,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,418.87,54.5,87.93
82,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,287.94,54.56,87.99
82,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,340.62,54.49,87.97
82,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,429.9,54.78,88.05
82,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,364.85,54.51,87.86
82,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,362.06,54.36,88.12
82,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,375.15,55.3,88.0
82,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,415.39,54.46,87.96
82,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,442.05,54.83,88.05
82,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,419.4,54.67,87.99
82,276.153125,283.889522215188,332.0708333333334,175.54242181774435,467.92,54.45,88.06
82,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,419.27,54.41,88.01
82,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,429.9,54.58,88.0
82,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,54.57,87.99
82,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,337.64,54.44,87.94
82,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,340.54,54.5,88.06
82,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,361.99,54.73,87.96
82,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,393.55,54.37,87.93
82,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,394.88,55.19,88.13
82,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,351.98,54.77,87.9
82,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,416.64,54.97,88.05
82,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,392.73,54.42,87.88
82,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,375.43,54.33,87.92
83,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,360.37,55.38,87.95
83,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,370.64,55.11,88.06
83,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,362.8,55.06,88.15
83,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,354.9,55.64,88.03
83,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,375.66,55.49,88.06
83,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,400.21,54.83,88.07
83,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,332.07,55.97,88.04
83,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,415.3,55.34,88.04
83,277.45,278.03394576921715,328.87708333333336,168.0694836959595,329.61,55.04,87.95
83,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,360.37,54.95,88.06
83,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,426.39,55.1,88.14
83,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,358.63,55.87,88.11
83,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,364.24,55.4,88.05
83,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,372.62,55.03,88.06
83,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,412.13,55.39,88.06
83,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,441.23,55.04,88.1
83,275.7604166666667,285.176073344451,328.30625,172.74973999769387,417.86,55.0,88.06
83,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,464.03,55.16,88.11
83,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,415.39,55.03,88.05
83,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,426.39,55.07,88.13
83,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,353.21,55.01,88.05
83,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,372.4,55.03,88.06
83,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,345.39,55.31,88.1
83,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,353.29,55.12,88.01
83,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,375.54,55.79,88.01
83,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,395.34,55.38,88.11
83,267.109375,276.2262444831701,318.009375,167.33250398914146,330.51,55.3,88.05
83,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,432.96,54.87,88.17
83,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,301.39,54.86,88.08
83,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,353.21,55.33,88.08
83,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,393.53,56.69,88.0
83,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,341.84,54.97,88.06
83,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,346.08,55.47,88.12
83,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,414.48,55.35,87.99
83,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,399.67,55.06,88.05
83,273.9302083333334,282.16652372010736,327.715625,174.36068598844,422.05,55.34,88.13
83,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,375.1,55.25,88.0
83,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,406.9,55.23,87.97
83,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,397.17,55.62,88.1
83,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,393.53,54.99,88.02
83,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,341.37,57.11,88.08
83,262.66770833333334,270.722787757911,310.025,159.83073859555302,377.75,55.31,88.08
83,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,353.78,55.09,88.02
83,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,346.53,54.99,88.0
83,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,365.05,55.36,88.09
83,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,391.49,55.59,88.13
83,264.95,273.9898732161464,315.43541666666664,165.98518318610968,333.14,55.12,88.11
83,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,419.8,55.2,88.15
83,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,288.58,56.5,87.97
83,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,341.37,55.17,88.11
83,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,376.26,54.86,88.01
83,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,338.4,55.1,88.01
83,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,341.29,54.93,88.03
83,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,362.79,55.04,88.07
83,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,394.43,55.07,88.09
83,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,395.76,55.3,88.05
83,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,352.76,55.05,88.05
83,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,417.57,55.45,87.99
83,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,393.61,55.16,88.05
83,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,376.26,55.14,88.09
83,273.975,282.96677734909684,321.0885416666667,172.01928965828202,403.87,55.13,87.97
